ID,DEPARTAMENTO,COD_DPTO,MUNICIPIO,COD_MCPIO,Cod_candidato,NOMBRE,Votos,PARTIDO,COD_PARTIDO,GENERO,EDAD,age (estimada),gender (estimado),blurness,facequality,yaw_angle,pitch_angle,roll_angle,BD,alto,ancho,fhwr,alto_rot,ancho_rot,fhwr_rot,alto_correg,ancho_correg,fhwr_correg,ranking,partidoFE,ideologia_cat,fhwr_cat,combo_id
10733103,BOYACA,107,TUTAZA,331,03,JHON ALEXANDER ORTIZ SISSA,515,PARTIDO ALIANZA VERDE,4,M,37,65,Male,"0,217","92,021","0,58147365","9,46657","-1,1463217","13,044",88,155,"1,761363636",88,155,"1,761363636","88,80262399","154,9689791","1,745094594",1,Alianza Verde,Izquierda,1,18
1017007,ANTIOQUIA,101,CALDAS,70,07,FERNANDO DE JESUS VERGARA VELEZ,2261,CALDAS PARA TODOS,51,M,50,61,Female,"0,191","92,023","-0,7678097","9,240023","-1,8862733","3,687",113,196,"1,734513274",114,196,"1,719298246","115,6169293","195,9267093","1,694619556",6,0,,0,
1051804,BOLIVAR,105,CLEMENCIA,18,04,RAUL ENRIQUE CABARCAS VASQUEZ,3554,UNIDOS POR LA CLEMENCIA QUÃ‰ QUEREMOS,3640,M,42,34,Male,"0,367","92,023","2,6043596","6,0653486","-3,0230868","3,5",76,139,"1,828947368",78,139,"1,782051282","77,84555437","139,0702545","1,786489359",1,0,,1,
3112106,VALLE,31,YUMBO,121,06,EDDER IVAN MERA LASSO,484,PARTIDO CONSERVADOR COLOMBIANO,2,M,36,53,Male,"0,347","92,026","-4,089105","1,9192762","-8,222303","31,87",70,142,"2,028571429",84,142,"1,69047619","79,27514992","143,9726712","1,816113515",6,Conservador,Derecha,1,10
151303,CUNDINAMARCA,15,ANOLAIMA,13,03,JOSE JOAQUIN BERMUDEZ,500,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,53,58,Male,"0,354","92,028","-2,925768","5,341414","5,1593237","16,872",96,166,"1,729166667",104,166,"1,596153846","100,6111001","166,8561837","1,658427187",4,De la U,Centro,0,3
10722601,BOYACA,107,SABOYA,226,01,OMAIRA PEÑA PEÑA,280,PARTIDO CENTRO DEMOCRATICO,11,F,44,46,Female,"1,219","92,032","3,7002163","2,2501817","-7,3639","21,276",83,147,"1,771084337",87,147,"1,689655172","87,69859725","146,8129269","1,674062431",4,Centro Democrático,Derecha,0,27
4668001,CASANARE,46,PAZ DE ARIPORO,680,01,EUNICE ESCOBAR BERNAL,7226,PARTIDO CENTRO DEMOCRATICO,11,F,32,52,Female,"1,346","92,034","2,747925","4,867094","-10,991946","27,949",115,211,"1,834782609",137,211,"1,540145985","128,5757962","214,7558334","1,670266409",1,Centro Democrático,Derecha,0,27
259401,NORTE DE SANTANDER,25,TOLEDO,94,01,CARLOS JAVIER PRADA MOGOLLON,2506,PARTIDO CONSERVADOR COLOMBIANO,2,M,40,45,Male,"0,396","92,035","4,336166","-0,8128369","-1,2110382","18,54",113,203,"1,796460177",120,203,"1,691666667","120,9876771","202,7433056","1,67573517",3,Conservador,Derecha,0,9
1059101,BOLIVAR,105,SANTA CATALINA,91,01,ESPERANZA RAMIREZ VARELA,32,PARTIDO COLOMBIA RENACIENTE,15,F,52,47,Female,"0,386","92,038","3,3764305","4,129521","-3,7302005","29,466",67,115,"1,71641791",67,115,"1,71641791","68,9399237","114,7563685","1,664585081",3,0,,0,
261003,QUINDIO,26,CALARCA,10,03,JUAN SEBASTIAN RAMOS VELASCO,5261,CREEMOS EN CALARCÃ¡,4527,M,31,29,Male,"0,398","92,041","3,3439198","4,1984344","-0,5038387","37,211",78,139,"1,782051282",78,139,"1,782051282","78,29596427","138,9858322","1,775134051",3,0,,1,
1059512,BOLIVAR,105,SANTA ROSA DEL SUR,95,12,FABIO ORLANDO MENDOZA BARRETO,9124,PARTIDO CENTRO DEMOCRATICO,11,M,37,36,Male,"1,378","92,044","-3,791543","1,6733562","2,1314776","1,56",98,174,"1,775510204",100,174,"1,74","99,53148196","173,9539968","1,747728391",1,Centro Democrático,Derecha,1,10
10720501,BOYACA,107,PISBA,205,01,JAIRO EDUARDO GOMEZ ZAMBRANO,23,PARTIDO CONSERVADOR COLOMBIANO,2,M,57,62,Male,"0,346","92,047","2,8424957","-5,4891315","-3,6039252","19,507",79,138,"1,746835443",79,138,"1,746835443","80,98097386","137,5385179","1,698405333",4,Conservador,Derecha,1,12
319701,VALLE,31,SEVILLA,97,01,JORGE AUGUSTO PALACIO GARZON,6511,PARTIDO LIBERAL COLOMBIANO,1,M,34,25,Male,"0,35","92,05","3,7007604","-3,1632998","-4,590515","82,25",115,225,"1,956521739",121,225,"1,859504132","119,433131","224,6784013","1,88120666",1,Liberal,Derecha,1,8
1285004,CESAR,12,SAN DIEGO,850,04,GLORIA MARIA TORRES ALVAREZ,4,PARTIDO POLO DEMOCRATICO ALTERNATIVO,9,F,47,42,Female,"0,246","92,052","1,2885731","8,422663","2,0855021","3,134",99,172,"1,737373737",101,172,"1,702970297","100,8995312","172,1771998","1,706422198",6,Polo,Izquierda,1,34
117002,CAUCA,11,ROSAS,70,02,ADIELA RIOS PEREZ,222,PARTIDO CENTRO DEMOCRATICO,11,F,43,52,Female,"0,642","92,054","2,4519491","6,0829167","1,2734277","28,342",100,179,"1,79",101,179,"1,772277228","100,9753678","179,0002386","1,772711925",5,Centro Democrático,Derecha,1,28
480208,LA GUAJIRA,48,ALBANIA,02,08,CHARLIS EUCLIDES DUARTE,228,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,M,44,47,Male,"0,352","92,056","-1,8851552","7,3807273","-1,2568052","39,238",66,125,"1,893939394",68,125,"1,838235294","67,32563228","125,0576631","1,857504474",6,ASI,Izquierda,1,16
253603,NORTE DE SANTANDER,25,EL TARRA,36,03,EYDER ROBLES ORTIZ,1141,PENSANDO EN GRANDE,2888,M,32,32,Male,"0,747","92,056","3,7459297","2,5549448","-4,5009317","40,982",97,182,"1,87628866",97,182,"1,87628866","100,4676723","181,4387225","1,805941337",3,0,,1,
156701,CUNDINAMARCA,15,EL COLEGIO,67,01,GILBERTO MORENO VARGAS,1492,PARTIDO LIBERAL COLOMBIANO,1,M,55,50,Male,"0,412","92,057","-2,4408739","6,2812743","-7,268741","1,054",80,172,"2,15",96,172,"1,791666667","91,43280414","173,7808283","1,900639819",3,Liberal,Derecha,1,10
10116301,ANTIOQUIA,101,LA CEJA,163,01,SANDRO DE JESUS JURADO GUTIERREZ,194,COLOMBIA HUMANA - UNIÃ“N PATRIÃ“TICA,10,M,48,46,Male,"0,361","92,059","4,301186","0,90428805","-5,783269","12,238",72,121,"1,680555556",72,121,"1,680555556","74,9588033","120,8879602","1,612725322",8,0,Izquierda,0,15
2721703,SANTANDER,27,VALLE DE SAN JOSE,217,03,ALBA XIMENA MEDINA SILVA,596,MEJOR ES POSIBLE,2799,F,32,34,Female,"0,347","92,063","3,5124793","3,6955853","-2,4169407","32,571",94,185,"1,968085106",103,185,"1,796116505","101,0528449","185,2993066","1,833687184",3,0,,1,
196401,HUILA,19,RIVERA,64,01,JUSTO GERMAN TOLEDO,55,PARTIDO CENTRO DEMOCRATICO,11,M,54,60,Male,"0,211","92,064","3,2645552","4,5154195","-0,77107584","12,411",106,170,"1,603773585",107,170,"1,588785047","106,5421548","169,930776","1,594962823",4,Centro Democrático,Derecha,0,11
154304,CUNDINAMARCA,15,COGUA,43,04,LEONEL CRISANTO RODRIGUEZ SUSA,176,PARTIDO ADA,16,M,54,53,Male,"0,361","92,066","-3,320008","4,2177105","9,20362","50,914",80,134,"1,675",94,134,"1,425531915","90,07081875","135,7936639","1,50763217",6,0,,0,
10511004,BOLIVAR,105,TALAIGUA NUEVO,110,04,ANGELICA LEONOR CARPIO QUINTANA,2900,MOVIMIENTO INDEPENDIENTE POR TALAIGUA,894,F,41,51,Female,"0,344","92,068","3,6016867","3,4136794","-3,174729","0,964",102,186,"1,823529412",109,186,"1,706422018","106,451328","186,1022114","1,748237574",1,0,,1,
2719401,SANTANDER,27,SANTA HELENA DEL OPON,194,01,JORGE ELIECER BELTRAN VASQUEZ,2,PARTIDO LIBERAL COLOMBIANO,1,M,59,55,Male,"1,113","92,07","3,2436774","3,6719682","-0,19710688","0,963",128,219,"1,7109375",128,219,"1,7109375","128,1918914","219,0021443","1,708393112",4,Liberal,Derecha,1,10
10710303,BOYACA,107,GUACAMAYAS,103,03,DARIO ALEXANDER ALBARRACIN VALDERRAMA,422,TODOS POR GUACAMAYAS,4061,M,36,39,Male,"0,401","92,072","4,1725025","1,3303474","-1,3954918","5,607",83,135,"1,626506024",83,135,"1,626506024","83,85210962","134,9599602","1,609499878",2,0,,0,
400105,ARAUCA,40,ARAUCA,01,05,EDGAR FERNANDO TOVAR PEDRAZA,11374,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,M,48,54,Male,"0,361","92,073","4,006464","2,0165143","-2,34758","47,929",83,153,"1,843373494",85,153,"1,8","84,52784005","152,9125523","1,809019989",1,ASI,Izquierda,1,16
198504,HUILA,19,TERUEL,85,04,FABIO NELSON SABOGAL CUENCA,387,LIDERAZGO Y GESTION,3421,M,38,55,Male,"0,365","92,073","-4,1389556","-1,505506","-1,9392792","67,887",80,157,"1,9625",85,157,"1,847058824","83,59770258","157,1808012","1,880204795",3,0,,1,
136005,CORDOBA,13,TUCHIN,60,05,HERNAN JOSE MUÑOZ LOPEZ,664,PARTIDO ALIANZA VERDE,4,M,37,52,Male,"0,539","92,073","2,7918472","5,3673306","-4,5671287","6,581",80,139,"1,7375",82,139,"1,695121951","83,16994105","139,1160262","1,672671934",6,Alianza Verde,Izquierda,0,15
296103,TOLIMA,29,HERVEO,61,03,GINA VANESA SILVA BURITICA,1383,PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI,6,F,19,25,Female,"0,368","92,076","-3,3431358","4,115438","-2,0296106","63,286",96,159,"1,65625",97,159,"1,639175258","98,67453077","159,0419164","1,61178285",2,ASI,Izquierda,0,31
1036105,ATLANTICO,103,USIACURI,61,05,KATHERINE LUZ PASOS ZAPATA,2497,PARTIDO CAMBIO RADICAL,3,F,36,24,Female,"1,076","92,084","-4,1313376","-0,52111953","8,3899","57,349",80,156,"1,95",93,156,"1,677419355","86,14746018","156,665037","1,818568262",1,Cambio Radical,Centro,1,20
112901,CAUCA,11,GUACHENE,29,01,ELMER ABONIA RODRIGUEZ,5360,PARTIDO LIBERAL COLOMBIANO,1,M,46,46,Male,"0,365","92,084","3,7266083","2,9407527","-0,2472347","10,345",128,202,"1,578125",133,202,"1,518796992","133,2231442","201,9765442","1,516076996",1,Liberal,Derecha,0,9
251604,NORTE DE SANTANDER,25,CACOTA,16,04,CARLOS AUGUSTO FLOREZ PEÑA,1067,TODOS AMAMOS CACOTA,4629,M,47,50,Male,"0,36","92,086","2,517733","6,085229","1,284521","15,64",64,99,"1,546875",65,99,"1,523076923","64,56676524","98,99753874","1,533258455",1,0,,0,
10116904,ANTIOQUIA,101,LA UNION,169,04,ELEUTERIO DE JESUS MARTINEZ VALENCIA,2637,PARTIDO CAMBIO RADICAL,3,M,52,47,Male,"0,424","92,087","3,2350526","4,321816","-3,2415822","74,814",104,170,"1,634615385",108,170,"1,574074074","106,4912658","169,9541825","1,595944806",2,Cambio Radical,Centro,0,3
211604,MAGDALENA,21,CIENAGA,16,04,ORLANDO MANUEL DANGOND NOGUERA,931,PARTIDO ADA,16,M,75,76,Male,"0,627","92,091","3,9403107","1,8653955","-3,9819684","3,788",85,136,"1,6",87,136,"1,563218391","87,29473703","135,8105748","1,555770478",8,0,,0,
1053704,BOLIVAR,105,MARGARITA,37,04,ANTONIO CARLOS RAPALINO PEDROZO,379,PARTIDO CONSERVADOR COLOMBIANO,2,M,46,54,Male,"0,353","92,092","2,4261456","-6,2652087","-1,6243578","1,264",77,137,"1,779220779",81,137,"1,691358025","81,81784835","136,888254","1,673085479",3,Conservador,Derecha,0,9
255801,NORTE DE SANTANDER,25,MUTISCUA,58,01,GERMAN JACOB SALAMANCA GODOY,43,PARTIDO CENTRO DEMOCRATICO,11,M,58,58,Male,"0,391","92,094","3,189459","4,452558","-6,3459287","37,72",114,183,"1,605263158",117,183,"1,564102564","118,9385678","182,7629474","1,536616346",4,Centro Democrático,Derecha,0,9
295204,TOLIMA,29,FLANDES,52,04,HENRY BERNAL VELASQUEZ,681,MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO,5,M,56,57,Male,"0,345","92,099","1,29784","8,239684","-0,106438674","1,474",103,193,"1,873786408",110,193,"1,754545455","110,0778338","192,9755168","1,753082435",4,AICO,Izquierda,1,16
263004,QUINDIO,26,FILANDIA,30,04,LUIS ABEL CARDENAS LEON,1322,PARTIDO CONSERVADOR COLOMBIANO,2,M,61,71,Male,"0,738","92,1","3,145518","4,2199764","-5,548285","0,61",100,162,"1,62",100,162,"1,62","103,3022055","161,3377263","1,561803308",2,Conservador,Derecha,0,11
245402,RISARALDA,24,MARSELLA,54,02,ALBERTO PELAEZ HENAO,2126,PARTIDO CENTRO DEMOCRATICO,11,M,31,44,Male,"0,485","92,1","4,1793146","1,0658731","-0,5999713","30,225",61,110,"1,803278689",62,110,"1,774193548","61,69293361","110,0044405","1,783096281",2,Centro Democrático,Derecha,1,10
295806,TOLIMA,29,GUAMO,58,06,RAFAEL NUÑEZ ARANDA,304,PARTIDO ALIANZA VERDE,4,M,47,43,Male,"0,364","92,105","3,3151398","4,102784","-2,594898","1,459",101,183,"1,811881188",105,183,"1,742857143","103,522329","182,9934489","1,76767129",6,Alianza Verde,Izquierda,1,16
520505,META,52,ACACIAS,05,05,EDUARDO CORTES TRUJILLO,13541,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,53,54,Male,"0,359","92,106","3,2878625","4,1804495","-7,881794","1,606",109,188,"1,724770642",115,188,"1,634782609","115,6495553","188,4180571","1,629215579",1,De la U,Centro,0,3
2719304,SANTANDER,27,SAN VICENTE DE CHUCURI,193,04,NIDIA MARITZA BENAVIDES ORDUZ,1359,PRIMERO SAN VICENTE,4034,F,52,56,Female,"0,43","92,106","2,7528906","5,454193","-0,59962875","11,145",90,161,"1,788888889",93,161,"1,731182796","93,41351926","160,949322","1,722976752",3,0,,1,
1262502,CESAR,12,MANAURE BALCON DEL CESAR,625,02,HENRY  OÑATE FRAGOZO,2707,PARTIDO CONSERVADOR COLOMBIANO - PL - ASI,2616,M,55,46,Male,"0,411","92,107","3,3118334","-4,0598917","-1,6187211","14,309",100,168,"1,68",100,168,"1,68","101,3725066","167,9612059","1,65687139",1,0,Derecha,0,9
10120602,ANTIOQUIA,101,PUERTO TRIUNFO,206,02,ORLEY JOVANNY MORENO CALVO,329,PARTIDO ALIANZA VERDE,4,M,34,39,Male,"0,35","92,109","4,4425917","0,026851181","-2,0296686","5,45",103,183,"1,776699029",103,183,"1,776699029","104,5645616","182,7081048","1,747323395",4,Alianza Verde,Izquierda,1,16
1012201,ANTIOQUIA,101,ANGELOPOLIS,22,01,JOSE GILMER VALENCIA BETANCUR,1566,PARTIDO CONSERVADOR COLOMBIANO,2,M,57,33,Female,"1,302","92,11","3,6142063","2,1434636","-3,7591572","6,695",46,86,"1,869565217",49,86,"1,755102041","47,60565689","86,20834301","1,810884433",2,Conservador,Derecha,1,10
10713603,BOYACA,107,LA UVITA,136,03,VICTOR MANUEL GALVIS,517,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,42,58,Male,"0,373","92,111","-2,4625077","6,1247854","1,5743319","0,293",61,107,"1,754098361",63,107,"1,698412698","62,17947826","106,9321362","1,719733571",2,De la U,Centro,1,4
640207,PUTUMAYO,64,PUERTO ASIS,02,07,GERMAN MARTINEZ PULIDO,1808,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,51,50,Male,"0,019","92,113","-2,3690178","6,5859084","4,408565","3,505",78,143,"1,833333333",82,143,"1,743902439","81,07454645","143,2687146","1,767123233",5,De la U,Centro,1,4
170707,CHOCO,17,BAGADO,07,07,ROBERTH RAMOS RENTERIA,1282,PARTIDO ALIANZA VERDE,4,M,43,45,Male,"0,449","92,114","-1,5120776","7,8020267","4,473223","9,493",92,157,"1,706521739",96,157,"1,635416667","95,4634308","157,1457066","1,646135125",2,Alianza Verde,Izquierda,0,15
172601,CHOCO,17,MEDIO BAUDO,26,01,FREDY RAMIREZ VALENCIA,3328,PARTIDO LIBERAL COLOMBIANO,1,M,35,36,Male,"0,344","92,114","1,7266564","7,52067","-0,9723668","0,759",103,170,"1,650485437",107,170,"1,588785047","107,7652202","169,9585491","1,577118748",1,Liberal,Derecha,0,9
192203,HUILA,19,CAMPOALEGRE,22,03,ARTURO CULMA MEDINA,1146,PARTIDO CAMBIO RADICAL,3,M,34,37,Male,"0,36","92,114","2,6440637","5,7370005","-1,7800841","38,598",85,147,"1,729411765",85,147,"1,729411765","86,07726046","146,8669338","1,706222213",5,Cambio Radical,Centro,1,4
10716105,BOYACA,107,MOTAVITA,161,05,MERY MOZO FONSECA,2449,CONSTRUYENDO PROGRESO PARA MOTAVITA,3738,F,46,59,Female,"1,208","92,116","3,8340952","-1,4235634","-12,042787","4,323",92,164,"1,782608696",103,164,"1,59223301","100,8246586","164,3548983","1,630106173",1,0,,0,
481008,LA GUAJIRA,48,MAICAO,10,08,JIMMY RAHALL BOSCAN TORRES,15525,PARTIDO CONSERVADOR COLOMBIANO - CD -PU,3505,M,27,29,Male,"0,429","92,116","3,3581052","3,883476","-3,882394","17,173",99,175,"1,767676768",103,175,"1,699029126","105,9459382","174,1921457","1,644160679",2,0,Derecha,0,7
402503,ARAUCA,40,SARAVENA,25,03,ASAEL GIL QUIROGA,1749,PARTIDO COLOMBIA JUSTA LIBRES,14,M,43,49,Male,"0,34","92,116","-2,8948236","5,172677","-2,3861763","7,306",117,193,"1,64957265",122,193,"1,581967213","124,1841171","192,7910159","1,55246114",3,0,,0,
1512102,CUNDINAMARCA,15,GUATAQUI,121,02,MARIA NATALIA GODOY BARRERO,5,LA RUTA DEL PROGRESO,2084,F,30,22,Female,"0,345","92,118","-2,5158002","-6,014732","-1,7822481","42,979",80,156,"1,95",81,156,"1,925925926","82,57807202","156,1733428","1,891220501",3,0,,1,
197901,HUILA,19,TARQUI,79,01,CARLOS ANTONIO TOLE CALDERON,1512,PARTIDO CENTRO DEMOCRATICO,11,M,54,44,Male,"0,179","92,121","-3,4166653","3,944264","7,633978","31,845",104,190,"1,826923077",115,190,"1,652173913","110,6503597","190,5743687","1,722311334",3,Centro Democrático,Derecha,1,10
170405,CHOCO,17,ACANDI,04,05,ASAEL RODRIGUEZ PALACIOS,168,JUMA COLOMBIA RENANCIENTE,4012,M,53,50,Male,"0,619","92,123","3,6269355","-2,841124","1,4117119","6,003",95,148,"1,557894737",98,148,"1,510204082","97,13261257","148,0289878","1,523988534",3,0,,0,
1523901,CUNDINAMARCA,15,SIBATE,239,01,GUSTAVO GUERRA LOPEZ,626,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,12,M,63,68,Male,"0,375","92,123","-4,354545","-0,33846402","0,4912148","4,174",73,128,"1,753424658",73,128,"1,753424658","73,28880636","127,9867227","1,746333841",4,MAIS,Izquierda,1,18
1058205,BOLIVAR,105,SAN MARTIN DE LOBA,82,05,PAULSON ADELFO GONZALEZ OSPINO,11,PARTIDO POLO DEMOCRATICO ALTERNATIVO,9,M,55,56,Male,"0,379","92,124","3,0283103","-4,7842817","-3,482448","0,475",106,199,"1,877358491",108,199,"1,842592593","109,6310604","199,0577366","1,815705657",6,Polo,Izquierda,1,16
522703,META,52,EL CASTILLO,27,03,SONIA JULIETH LEON CAMACHO,635,PARTIDO ADA,16,F,33,39,Female,"0,35","92,124","4,065998","1,5951607","-5,358594","33,528",75,127,"1,693333333",81,127,"1,567901235","78,31439272","127,0053066","1,621736468",4,0,,0,
10126504,ANTIOQUIA,101,SOPETRAN,265,04,LINA MARIA ARTEAGA BAENA,1012,SOPETRAN UNIDO AVANZA,3470,F,42,36,Female,"0,354","92,125","3,421222","3,7457776","-6,23224","28,313",70,120,"1,714285714",71,120,"1,690140845","73,38585847","119,5079218","1,628487072",4,0,,0,
193103,HUILA,19,ELIAS,31,03,JUAN CARLOS LOSADA MENDIETA,963,PARTIDO ALIANZA VERDE,4,M,35,30,Male,"0,858","92,126","1,3303365","-7,781017","2,538019","5,496",105,184,"1,752380952",106,184,"1,735849057","108,508676","183,8637889","1,694461639",1,Alianza Verde,Izquierda,0,15
291006,TOLIMA,29,AMBALEMA,10,06,ELBERT AGUIRRE SERRATO,31,PARTIDO ALIANZA VERDE,4,M,64,74,Male,"0,378","92,126","2,335777","6,339756","-3,6698174","0,622",114,184,"1,614035088",120,184,"1,533333333","123,0822807","183,7507165","1,492909584",6,Alianza Verde,Izquierda,0,17
10731001,BOYACA,107,TINJACA,310,01,NESTOR HUBEIMAR CANDELA REYES,962,MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS,12,M,36,39,Male,"0,351","92,131","2,7283642","5,506632","-1,9377791","5,44",103,165,"1,601941748",106,165,"1,556603774","107,3257638","164,8718285","1,536181272",2,MAIS,Izquierda,0,15
294303,TOLIMA,29,DOLORES,43,03,MERCEDES IBARRA VARGAS,206,PARTIDO DE REIVINDICACIÃ“N Ã‰TNICA PRE,17,F,61,66,Female,"0,392","92,131","-3,6267507","-3,0619378","0,16373073","0,375",109,172,"1,577981651",113,172,"1,522123894","113,1281323","171,9792943","1,520216862",4,0,,0,
195504,HUILA,19,PALERMO,55,04,NATALIA CAVIEDES CHINCHILLA,9757,ES AHORA O NUNCA,3982,F,30,27,Female,"1,163","92,132","-0,24036545","9,092402","0,15678683","80,127",123,202,"1,642276423",128,202,"1,578125","128,1527616","201,9937708","1,576195225",1,0,,0,
311902,VALLE,31,BUENAVENTURA,19,02,ANDRES JOSE MERCADO HERNANDEZ,482,PARTIDO FUERZA ALTERNATIVA REVOLUCIONARIA DEL COMUN FARC,13,M,59,62,Male,"0,698","92,133","3,1754975","-4,069852","-0,3776576","21,084",62,104,"1,677419355",63,104,"1,650793651","63,17659711","103,9845582","1,645934775",9,0,Izquierda,0,17
1531901,CUNDINAMARCA,15,VERGARA,319,01,JOSE ALEXIS RAMIREZ DELGADO,2060,PARTIDO CAMBIO RADICAL,3,M,58,76,Male,"0,448","92,134","3,6291559","2,980955","-1,8524017","3,178",102,164,"1,607843137",102,164,"1,607843137","103,2396914","163,7526716","1,586140654",2,Cambio Radical,Centro,0,5
135801,CORDOBA,13,TIERRALTA,58,01,MIGUEL ANGEL TORDECILLA PEREZ,195,COLOMBIA HUMANA - UNIÃ“N PATRIÃ“TICA,10,M,34,47,Male,"0,365","92,137","3,4020154","-3,750175","-3,5489523","2,278",80,143,"1,7875",81,143,"1,765432099","83,38261772","142,849568","1,713181619",4,0,Izquierda,1,16
10910904,CALDAS,109,SALAMINA,109,04,JOSE HERIBERTO CASTAÑO GONZALEZ,45,PARTIDO ALIANZA VERDE,4,M,50,59,Male,"0,359","92,138","3,7072644","-2,8105116","-0,96867704","11,014",78,144,"1,846153846",78,144,"1,846153846","78,63127311","144,0301379","1,831715706",7,Alianza Verde,Izquierda,1,16
318806,VALLE,31,RIOFRIO,88,06,FREDY ANTONIO SANCHEZ GIRALDO,34,PARTIDO ALIANZA VERDE,4,M,55,61,Male,"0,732","92,138","4,2110415","-0,40119678","-6,4236817","0,762",85,171,"2,011764706",94,171,"1,819148936","89,9415758","171,3808569","1,905468694",6,Alianza Verde,Izquierda,1,18
400104,ARAUCA,40,ARAUCA,01,04,JESUS MARIA ALVAREZ,400,PARTIDO ADA,16,M,66,63,Male,"0,221","92,139","3,8096893","2,61945","3,7470896","2,215",84,143,"1,702380952",87,143,"1,643678161","86,69593595","143,5438827","1,655716396",8,0,,0,
1220003,CESAR,12,BOSCONIA,200,03,DARIO MIGUEL DORIA CEBALLO,110,PARTIDO ADA,16,M,35,27,Male,"0,361","92,139","-3,9312305","-2,0255618","-2,2036555","78,784",101,170,"1,683168317",101,170,"1,683168317","102,9632398","170,2203431","1,653214715",8,0,,0,
2714203,SANTANDER,27,OCAMONTE,142,03,ROBERTO JOSE PILONIETA LOPEZ,1456,PARTIDO CONSERVADOR COLOMBIANO - CR- CD - PU,3758,M,35,33,Male,"0,359","92,141","2,261246","6,4630938","-4,275739","1,381",83,149,"1,795180723",87,149,"1,712643678","85,67669642","149,4054234","1,743828014",1,0,Derecha,1,10
252803,NORTE DE SANTANDER,25,CHINACOTA,28,03,CRISTIAM MAURICIO RODRIGUEZ ACEVEDO,2142,PARTIDO CONSERVADOR COLOMBIANO,2,M,43,59,Male,"0,362","92,142","-3,7447355","2,6680665","3,0209153","18,36",53,99,"1,867924528",58,99,"1,706896552","56,54918825","99,02052746","1,751051262",3,Conservador,Derecha,1,10
192502,HUILA,19,TESALIA,25,02,CARLOS HUMBERTO PERDOMO ZUÑIGA,2284,PARTIDO CONSERVADOR COLOMBIANO,2,M,47,54,Male,"0,32","92,143","3,8352945","2,4022365","-1,7319262","0,947",102,191,"1,87254902",106,191,"1,801886792","104,6519784","191,1243088","1,826284717",1,Conservador,Derecha,1,10
257906,NORTE DE SANTANDER,25,SAN CAYETANO,79,06,ANA OLIVA VALDERRAMA PEÑARANDA,34,PARTIDO ALIANZA VERDE,4,F,46,62,Female,"0,369","92,143","-1,716593","7,4508643","-2,788807","52,194",96,167,"1,739583333",99,167,"1,686868687","97,97845332","166,9481794","1,703927483",6,Alianza Verde,Izquierda,1,36
524906,META,52,PUERTO RICO,49,06,JOSE ALEXANDER DIAZ VERGARA,2380,PARTIDO CAMBIO RADICAL,3,M,46,36,Male,"0,363","92,144","-2,1320043","6,7043533","5,6678424","1,051",80,140,"1,75",82,140,"1,707317073","83,06553643","139,9081295","1,684310191",2,Cambio Radical,Centro,0,3
241303,RISARALDA,24,BALBOA,13,03,ALVARO LOPEZ GARCIA,529,PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U,8,M,48,54,Male,"0,052","92,146","4,13832","1,5912693","-3,037116","0,403",86,144,"1,674418605",88,144,"1,636363636","89,73079704","143,5858094","1,600184264",3,De la U,Centro,0,3
1532501,CUNDINAMARCA,15,VILLAPINZON,325,01,JERONIMO GORDILLO NAVARRETE,198,PARTIDO ADA,16,M,57,60,Male,"0,205","92,149","3,4716296","3,6670303","-5,6856065","1,114",104,179,"1,721153846",107,179,"1,672897196","109,2344178","179,1101053","1,639685631",3,0,,0,
1051307,BOLIVAR,105,CALAMAR,13,07,PIEDAD CONSTANCIA CASTELLAR OSPINO,31,GENTE FIRME,202,F,47,42,Female,"0,562","92,15","2,0412378","6,708851","-4,7077446","26,438",131,230,"1,755725191",149,230,"1,543624161","143,9832918","231,3579533","1,606838893",7,0,,0,
10723203,BOYACA,107,SACHICA,232,03,MIGUEL ANGEL ABRIL GARCIA,665,PARTIDO ALIANZA VERDE,4,M,46,56,Male,"0,448","92,151","-2,3941","-6,098258","7,87625","2,775",95,162,"1,705263158",103,162,"1,572815534","101,0925349","162,2531903","1,604996752",2,Alianza Verde,Izquierda,0,15
442204,CAQUETA,44,SOLANO,22,04,JESUS ALBERTO DUSSAN ORTIZ,1112,MÃS OBRAS PARA SOLANO,3599,M,29,56,Male,"0,366","92,152","2,2258484","6,499177","-0,20761426","44,765",99,167,"1,686868687",99,167,"1,686868687","99,14429184","166,988033","1,684292962",3,0,,0,
